vertex ID,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
1459,7022,55-65,1,0,Montréal,Montréal,Ahuntsic-Cartierville,H4L,88,3451
1460,7029,55-65,1,10001-20000,Saint-Élie-de-Caxton,Mauricie,,G0X,92,3449
1461,7032,18-30,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,3447
1462,7035,55-65,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,3436
1463,7039,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,3440
1464,7042,55-65,0,50001-,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Ouest,G7A,2,3443
1465,7043,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3444
1466,7050,18-30,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,3431
1467,7051,18-30,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,3432
1468,7053,55-65,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4R,104,3427
1469,7057,55-65,1,10001-20000,Bécancour,Centre-du-Québec,,G9H,86,3416
1470,7061,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3420
1471,7062,55-65,1,30001-50000,Montréal,Montréal,Verdun,J4V,88,3421
1472,7063,55-65,1,20001-30000,Baie-Saint-Paul,Capitale-Nationale,,G3Z,2,3412
1473,7080,55-65,0,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,88,3392
1474,7086,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3391
1475,7087,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,3385
1476,7090,55-65,1,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,3388
1477,7103,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,3367
1478,7117,55-65,1,10001-20000,Montréal,Montréal,Ville-Marie,H2K,88,3350
1479,7119,55-65,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,88,3352
1480,7124,55-65,0,10001-20000,Neuville,Capitale-Nationale,,G0A,111,3348
1481,7133,55-65,0,30001-50000,Montréal,Montréal,Saint-Léonard,H1P,104,3337
1482,7134,55-65,1,30001-50000,Montréal,Montréal,Saint-Léonard,H1P,104,3338
1483,7141,55-65,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,3331
1484,7149,55-65,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,3317
1485,7153,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,3321
1486,7156,55-65,1,50001-,Saint-Boniface,Mauricie,,G0X,92,3312
1487,7165,55-65,0,10001-20000,Montréal,Montréal,Le Sud-Ouest,H4E,88,3299
1488,7171,55-65,0,50001-,Montréal,Montréal,Le Plateau-Mont-Royal,H1X,88,3305
1489,7182,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,3286
1490,7188,55-65,1,30001-50000,Shawinigan,Mauricie,,G9T,92,3283
1491,7192,55-65,0,10001-20000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Est,G6W,2,3275
1492,7199,55-65,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,3273
1493,7200,55-65,1,30001-50000,Montréal,Montréal,Le Sud-Ouest,H3K,88,3274
1494,7202,55-65,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,3265
1495,7203,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,3266
1496,7205,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,3260
1497,7206,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3261
1498,7207,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3262
1499,7219,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3250
1500,7221,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3246
1501,7227,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1E,104,2672
1502,7228,55-65,0,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,88,3234
1503,7233,55-65,0,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,88,3239
1504,7236,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,3242
1505,7246,55-65,0,20001-30000,Shawinigan,Mauricie,,G9P,92,3220
1506,7249,55-65,1,50001-,Chambly,Montérégie,,J3L,113,3224
1507,7257,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3215
1508,7261,55-65,0,0-10000,Shawinigan,Mauricie,,G9N,92,3212
1509,7277,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3195
1510,7292,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1K,104,3179
1511,7293,55-65,1,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,88,3180
1512,7294,55-65,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Z,86,3181
1513,7304,55-65,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,3171
1514,7309,55-65,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3157
1515,7316,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,3153
1516,7323,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,3148
1517,7325,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3147
1518,7338,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,3142
1519,7348,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3124
1520,7356,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,3114
1521,7373,55-65,1,30001-50000,Montréal,Montréal,Verdun,H4G,88,3107
1522,7378,55-65,0,50001-,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,3087
1523,7384,55-65,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,3094
1524,7385,55-65,1,10001-20000,Shawinigan,Mauricie,,G9N,92,3085
1525,7387,55-65,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,104,3093
1526,7391,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,3084
1527,7393,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H2L,88,3081
1528,7401,55-65,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,3075
1529,7404,55-65,1,0-10000,Portneuf,Capitale-Nationale,,G3I,2,3077
1530,7408,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,3064
1531,7409,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,3065
1532,7428,55-65,0,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1B,88,3043
1533,7432,55-65,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H2L,88,3042
1534,7445,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3029
1535,7453,55-65,0,20001-30000,Sainte-Brigitte-de-Laval,Capitale-Nationale,,G0A,2,3021
1536,7460,55-65,0,10001-20000,Montréal,Montréal,Verdun,H4G,88,3011
1537,7469,55-65,0,10001-20000,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,2999
1538,7471,55-65,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1H,104,3001
1539,7476,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,2995
1540,7477,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2996
1541,7481,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,2991
1542,7488,55-65,0,30001-50000,Longueuil,Montérégie,Saint-Hubert,J3Y,115,2984
1543,7490,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2986
1544,7492,55-65,1,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H4J,104,2990
1545,7498,55-65,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2975
1546,7502,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2970
1547,7504,55-65,1,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H1V,104,2974
1548,7520,55-65,0,0,Montréal,Montréal,Outremont,H2V,88,2953
1549,7543,55-65,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2927
1550,7548,55-65,1,50001-,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1A,104,2929
1551,7556,55-65,0,30001-50000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2913
1552,7563,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2906
1553,7575,55-65,1,20001-30000,Montréal,Montréal,Saint-Léonard,H1P,88,2894
1554,7577,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2896
1555,7578,55-65,0,30001-50000,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3T,88,2890
1556,7589,55-65,1,30001-50000,Montréal,Montréal,Le Sud-Ouest,H3C,88,2862
1557,7590,55-65,0,30001-50000,Montréal,Montréal,Verdun,H4G,88,2863
1558,7596,55-65,0,20001-30000,Montréal,Montréal,Le Sud-Ouest,H3J,88,2869
1559,7607,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,2878
1560,7617,55-65,1,20001-30000,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3S,104,2857
1561,7620,55-65,0,30001-50000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,2851
1562,7624,55-65,1,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,88,2841
1563,7626,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,88,2843
1564,7630,55-65,0,0,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3S,88,2847
1565,7631,55-65,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,88,2848
1566,7633,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2831
1567,7639,55-65,1,50001-,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,88,2839
1568,7641,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1K,88,2824
1569,7642,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2825
1570,7646,55-65,1,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,2829
1571,7648,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2837
1572,7649,55-65,0,30001-50000,Terrebonne,Lanaudière,,J6Y,104,2838
1573,7664,55-65,0,0-10000,Terrebonne,Lanaudière,,J6Y,104,2814
1574,7671,55-65,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,2798
1575,7676,55-65,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,2793
1576,7680,55-65,0,0,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,88,2790
1577,7681,55-65,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,88,2791
1578,7692,55-65,1,30001-50000,Saint-Narcisse,Mauricie,,G0X,86,2779
1579,7701,55-65,0,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,2783
1580,7706,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2768
1581,7711,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2762
1582,7718,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2755
1583,7719,55-65,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,104,2751
1584,7723,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1S,2,2744
1585,7729,55-65,0,10001-20000,Saint-Louis,Montérégie,,J0G,86,2231
1586,7730,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,2742
1587,7733,55-65,1,0-10000,Trois-Rives,Mauricie,,G0X,92,2739
1588,7738,55-65,0,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,2734
1589,7746,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,2719
1590,7752,55-65,1,30001-50000,Montréal,Montréal,Le Sud-Ouest,H3K,88,2713
1591,7753,55-65,1,30001-50000,Shawinigan,Mauricie,,G9N,92,2714
1592,7759,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2710
1593,7760,55-65,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2711
1594,7765,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2705
1595,7776,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2700
1596,7785,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2684
1597,7787,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2677
1598,7799,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,2668
1599,7801,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2666
1600,7805,55-65,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,114,2662
1601,7806,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2663
1602,7813,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,2650
1603,7821,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2640
1604,7822,55-65,1,0,Montréal,Montréal,Montréal-Nord,H1H,104,2641
1605,7823,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2642
1606,7831,55-65,0,0-10000,Shawinigan,Mauricie,,G9N,92,2628
1607,7833,55-65,1,20001-30000,Montréal,Montréal,Ville-Marie,H2L,88,2630
1608,7848,55-65,1,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2613
1609,7864,55-65,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2595
1610,7868,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2599
1611,7869,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2600
1612,7875,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2706
1613,7877,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2588
1614,7881,55-65,0,0-10000,Montréal,Montréal,Verdun,H4H,88,2583
1615,7892,55-65,0,20001-30000,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3T,88,2573
1616,7898,55-65,0,50001-,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,2566
1617,7924,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2538
1618,7943,55-65,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,88,2521
1619,7945,55-65,0,0-10000,Saint-Maurice,Mauricie,,G0X,86,2513
1620,7947,55-65,1,0,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,104,2515
1621,7950,55-65,1,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2506
1622,7953,55-65,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2509
1623,7956,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2502
1624,7963,55-65,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2497
1625,7969,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2492
1626,7974,55-65,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2491
1627,7975,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2486
1628,7978,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2483
1629,7983,55-65,0,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,104,2479
1630,7984,55-65,0,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,2525
1631,7987,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1V,2,2474
1632,7989,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2476
1633,7990,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2467
1634,7993,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G2J,2,2470
1635,8006,55-65,0,10001-20000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,104,2459
1636,8016,55-65,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1T,2,2447
1637,8017,55-65,0,0,Québec,Capitale-Nationale,Charlesbourg,G1G,2,2446
1638,8018,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,2439
1639,8024,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2432
1640,8028,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,2427
1641,8029,18-30,1,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1T,2,2428
1642,8033,55-65,0,0-10000,Québec,Capitale-Nationale,Beauport,G1B,2,2425
1643,8038,55-65,1,50001-,Québec,Capitale-Nationale,Les Rivières,G1M,2,2411
1644,8042,55-65,0,30001-50000,Québec,Capitale-Nationale,Les Rivières,G1L,2,2415
1645,8043,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2416
1646,8047,55-65,1,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,2410
1647,8051,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,2406
1648,8054,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,2404
1649,8055,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2399
1650,8066,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2387
1651,8074,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,2384
1652,8078,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2385
1653,8083,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2373
1654,8089,55-65,0,0,Laval,Laval,,H7M,104,2365
1655,8100,55-65,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,2358
1656,8106,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G2M,2,2350
1657,8107,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2351
1658,8111,55-65,0,50001-,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,2341
1659,8112,55-65,0,50001-,Sainte-Sabine,Chaudière-Appalaches,,G1L,2,2342
1660,8127,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2329
1661,8132,55-65,0,20001-30000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2327
1662,8139,55-65,0,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,104,2319
1663,8141,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2317
1664,8156,55-65,1,20001-30000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1S,2,2305
1665,8162,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G2G,2,2294
1666,8168,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,88,2290
1667,8174,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,2279
1668,8177,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2282
1669,8179,55-65,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1G,104,2284
1670,8181,55-65,0,50001-,Shawinigan,Mauricie,,G9N,92,2274
1671,8187,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2270
1672,8188,55-65,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,2268
1673,8197,55-65,1,0-10000,Shawinigan,Mauricie,,G9N,92,2257
1674,8199,55-65,0,30001-50000,Saint-Boniface,Mauricie,,G9N,92,2259
1675,8201,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2262
1676,8203,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2254
1677,8205,55-65,0,0-10000,Shawinigan,Mauricie,,G9N,92,2252
1678,8206,55-65,0,50001-,Québec,Capitale-Nationale,Les Rivières,G2C,2,2260
1679,8207,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2249
1680,8213,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2247
1681,8214,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2248
1682,8215,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2242
1683,8219,55-65,1,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,2240
1684,8234,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2219
1685,8239,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2213
1686,8243,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2211
1687,8245,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2205
1688,8246,55-65,0,0-10000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Ouest,G7A,2,2206
1689,8247,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2207
1690,8252,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2201
1691,8254,55-65,0,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H7E,104,2197
1692,8256,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2199
1693,8265,55-65,1,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H1G,113,2214
1694,8266,55-65,1,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H1G,104,2215
1695,8276,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,2176
1696,8279,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2171
1697,8282,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,2174
1698,8285,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1E,104,2166
1699,8286,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,2167
1700,8291,55-65,0,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,2161
1701,8297,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2159
1702,8303,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2150
1703,8308,55-65,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1H,88,2141
1704,8311,55-65,1,50001-,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2139
1705,8312,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,2140
1706,8313,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2137
1707,8315,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,2142
1708,8322,55-65,0,0,Laval,Laval,,H1E,104,2128
1709,8330,55-65,0,20001-30000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,2123
1710,8337,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2116
1711,8338,55-65,0,50001-,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H4B,88,2107
1712,8345,55-65,1,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3K,2,2114
1713,8348,55-65,1,0,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2A,88,2105
1714,8349,55-65,1,20001-30000,Montréal,Montréal,Lachine,H8S,88,2106
1715,8351,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2100
1716,8356,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,A1A,86,2095
1717,8361,55-65,0,0,L'Ancienne-Lorette,Capitale-Nationale,,G1E,2,2091
1718,8376,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2071
1719,8379,55-65,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2070
1720,8387,55-65,0,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,2063
1721,8388,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,2064
1722,8393,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2057
1723,8397,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2056
1724,8399,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,2049
1725,8401,55-65,0,0,Montréal,Montréal,Montréal-Nord,H1Z,104,2051
1726,8402,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,2052
1727,8404,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,2054
1728,8407,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2046
1729,8415,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2039
1730,8420,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2040
1731,8423,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,2028
1732,8444,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H7S,104,2008
1733,8448,55-65,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2009
1734,8450,55-65,1,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2002
